0.0000000000,1.3372884641,0.5655034382,0.6047761742,0.5839539013,0.7755820892,1.1200761808,0.6489562368,0.8766765428,0.3377884630,0.9068593471,0.9113435392,0.4391195683,0.7691290801,0.6426590083,1.1766895875,0.5498022212,1.7782426317,0.6077763663,1.0122590256,0.1786659475,1.1871747224,0.5664533490,1.6239784850,0.7625843336,0.4844973950,0.4026987172,0.5002040803,0.3957136342,0.2567816095,0.5453061906,0.2843446182,0.4718040352,1.3131077277,1.2624385154,0.5582743092,0.9699014132,1.3251434715,0.4874764050,1.0685378594,0.7600408298,0.9919642978,0.2455841449,0.1988953750,0.5975205213,1.3814510251,1.3460340698,0.3097623662,0.7391421357,0.7558259662,1.0613103666,0.8812564169,1.2712610441,0.6038261228,0.3603872809,0.5401116294,0.9506060779,0.5261976610,0.6986807871,0.5570239487,0.7660311520,0.2058911327,0.6559487256,0.3371273941,0.5450286427,0.6598532517,0.8141393727,0.6788340841,0.3850473043,0.4710958643,0.7014136203,0.4802431039,0.4041671383,2.5966005237,0.5297653125,1.2279187680,0.3922473550,1.4113735862,0.9318768191,0.7285978537,1.2785856260,0.4974878193,0.7089825952,0.3206093844,0.4754606904,0.7602654987,0.8377998682,0.4192645907,0.3940383846,1.1839561460,0.3756976755,0.6166738298,0.4203270900,0.2836345101,0.6908615219,0.8135337115,0.8328469839,0.6300397186,1.9761517588,0.7069075409,0.6473157476,0.3889356865,0.5317642822,0.9182861245,0.7382004776,0.7137830636,0.9920189158,0.2171921375,0.2432296282,0.2643361395,1.0370596243,0.3218290933,0.7968361885,0.5832902592,0.5464584762,0.7246164326,0.9050942974,1.0873276037,0.9894561493,1.4177830963,0.6793725695,0.9290223021,0.6481097906,1.1977274961,0.5804999362,0.3690935279,0.9471616085,0.2529327948,0.4940794950,0.6976628537,0.4876391374,0.6079699748,0.4217299797,1.1669159223,0.4980702128,0.8705793011,0.9694666413,1.0490132844,0.5799941839,0.6252836974,1.2370143236,0.3647307656,0.5712088166,0.6806525144,0.5068167957,0.4448232940,0.7032282218,0.3037217247,1.4889888379,0.5524547838,0.3453629872,1.8471007092,0.4229792845,0.8827759089,0.5622661718,0.6011053776,0.6004308014,1.0684306479,0.3941216849,0.7635674204,1.3331558257,0.8678764588,0.3283832201,0.4054405147,0.5637266418,0.9973838288,0.6369737201,0.5543025392,0.5115390959,1.1865381901,0.4744236423,0.5774575159,0.6909074371,0.8771014222,0.4347525102,0.4256521709,0.7039191553,1.0876648478,0.4877315110,0.4522765222,0.5010265085,0.3413436751,0.9434950406,1.0341731079,0.7943573737,0.5024062399,0.4800321867,0.7465137998,0.4620103586,0.3193240032,1.2854092842,0.9586896115,0.3258310237,0.2282781699,0.6795652422,0.5512611644,0.7993685936,0.8129531765,0.9519269215,0.8514878015,0.6143296287,0.7795101092,0.5686177933,0.7578564973,0.6009743702,1.0562032459,0.2103898780,0.5762069487,0.5729730646,0.9420754929,0.8067041756,0.6747713278,0.8012353299,0.5405375976,0.6274916330,0.6952453266,0.7828940962,0.4936509055,0.3451619348,0.3160828012,0.4712473156,0.7466583796,0.7812715442,1.0961072559,0.5887536968,0.5476973478,0.5671215898,0.6305409860,0.8019156552,0.4495760663,0.6351917426,0.5648083613,1.5535561774,0.4911858223,0.4727329701,0.6715606162,0.5043851424,0.4840205301,0.6592157229,0.5366610625,1.3264768787,0.3962365451,0.5813742922,0.5661805780,0.4020958563,0.6233232432,0.5504139822,0.8281139650,0.2777682582,0.6733329679,0.7863187591,1.0406333164,0.7570718840,0.4670403778,1.6102190226,0.1328375151,0.7367618189,0.5464914536,0.7123650529,1.2372869634,0.9163720074,0.5985180612,0.3587588992,0.5827226968,0.6479368166,0.8947794704,0.4339706297,0.8460591432,0.4008636498,0.5642806206,0.8047601580,0.6671085602,1.0226057582,1.3923297776,0.4528575375,1.3105767186,0.6768478946,0.5112866923,0.5008999017,0.8501023642,0.5435607367,0.5927729623,0.4403451976,0.2195172325,0.9716663362,2.3331221811,0.3820292008,0.9424521044,0.1913501696,1.3002724342,1.4955240344,0.6662043122,0.3905700044,1.3589377542,0.6886840438,0.9218222031,0.8358717222,0.2912598385,1.3796339779,0.2910174433,0.7966412202,0.8749556735,1.0411508801,0.5042079939,0.9107263727,0.3255933165,0.6176730765,0.3924313011,0.2729697980,0.3114883298,0.6008303306,0.9443664546,0.6673631191,0.8578680238,0.5562905572,0.4397523607,1.0941355243,0.8756990843,0.6822115027,0.5055272727,0.1503044986,1.3601346671,0.4097770690,0.5856271161,0.9441116711,0.4099992242,0.5173457973,0.5583560014,0.5074774325,0.3035932858,0.7710085685,0.3352684133,0.6051725776,0.2416785552,0.6922933511,0.5436172728,0.9428491486,0.2710439886,1.2019747254,0.1690831037,0.2608829696,0.7916872932,0.8499383905,0.3834971536,0.9165921511,0.5122893429,1.2501738170,0.7167099686,0.5116881889,1.1173711015,0.2126151680,0.2746319064,0.5950555990,1.3923863265,0.4785225322,0.2261993334,0.6594841226,0.4135011699,0.2484881484,0.7832524990,0.4311204736,0.3549095333,0.5887902142,0.6752502810,0.6184163971,0.6987668566,0.4825094467,0.5069980544,1.1818261696,0.9557597598,0.9843262525,0.3018810223,0.2513629656,0.5643809250,0.6569204569,1.3112013866,0.6463635931,1.4193807078,0.8703344741,0.8209800256,1.0055429737,1.0273988497,0.6204589354,0.6457503623,0.7031834503,1.5197635510,0.8757791268,0.5369257847,0.6486552526,0.8287629039,1.1572109656,0.3327359858,0.9777583345,0.7516573935,0.9789800392,0.5783855297,0.5312195040,0.7337419458,0.7309192534,0.4039295779,0.6131986750,0.6114877946,0.6194351415,0.7970137812,0.3955294011,0.5318057844,0.7714459897,0.4342144794,0.4090765777,0.6150659666,1.1322893579,0.7596033494,0.4205254845,1.0106321947,0.7965663683,0.5417875989,0.3404535715,0.2185366595,0.4359212655,0.7941164015,0.4928393560,0.3931749207,0.5100328660,0.4991011735,0.5954863070,0.7486952633,0.6482056971,0.7416963592,1.0198180911,0.2557788914,0.7254235738,0.3574552856,0.6834285984,0.3101527730,0.5768312529,0.6662295971,0.3803325832,1.4379293999,0.5828783841,1.0336113111,0.6212026327,0.3199778209,0.9182032545,0.5332593353,0.8952584669,0.3420554221,0.2917932714,1.1055543714,0.3455221684,0.2618654303,0.4360298564,0.7936368369,0.3785046378,0.9740547036,0.2821994810,0.2030607172,0.7653197967,0.9083630268,0.3941855858,0.8204764648,1.0590005264,0.6734358496,1.0036922862,0.9469593019,0.5675586795,0.2463289086,0.9237712266,0.7481443624,0.6539925541,0.7899261392,0.3600234490,1.1703877171,0.4269042519,0.6547923394,0.4656937217,1.3337378577,1.1090155983,0.3877991954,0.5208130646,1.2555638536,1.6853252309,0.7419261130,0.5318057844,0.1889530073,0.7461809490,0.7509308843,0.3957194231,0.7045216285,0.5138487219,0.4538635402,0.5038154417,1.3545784073,1.2972395668,0.4749505422,0.9583729775,0.6837005359,0.4681936292,0.8995062680,0.1030564750,1.4306535694,0.9597721030,1.0143182479,0.7646839438,0.3108464214,1.3048408735,0.7523203727,0.7219816421,0.7827639402,0.6522040948,0.5994457045,0.5799815666,0.5303378697,0.3176981565,2.1070690373,1.6283354641,0.3205373087,0.4115667123,0.4128650806,0.3447242950,0.7807283613,0.6910859406,0.7009378757,1.2685503508,0.2302523264,0.5099441145,2.5563688030,1.5421677141,0.8577925786,0.5818803356,0.4368985656,0.8479908992,0.9381545963,1.0056743421,0.4785225322,0.3100232478,0.4616521957,0.5071094952,0.4109511349,1.4889888379,0.7654816270,0.2277644630,0.4254721220,0.9266017619,0.5380558410,0.8907125954,2.0496053137,0.4952355794,1.0327739168,0.4504668351,0.5093359795,1.1826304407,0.4787167129,1.1998138666,1.1386897148,0.5168046494,1.2854092842,0.7367502101,0.7249758289,1.0511381754,1.0476547568,0.5355219336,0.6197422481,0.8743192182,0.9052096185,1.0333000253,1.5926292433,0.2367341175,0.3777799851,0.3520859870,0.9010118140,0.1452581605,0.8109866517,0.5982906798,1.1604621487,0.4311297715,1.0675079034,0.7739755477,0.5472862021,0.7028514640,0.8160867471,0.8712264538,1.0652477191,1.0010442176,0.7175609193,0.5478896601,0.3451931144,1.1993460616,0.5750631934,0.6565438408,0.6894434612,0.9516447438,0.6891502696,0.8586069630,0.5876357453,0.5158323040,0.9269598769,1.0999481538,0.8846722601,0.6082586323,1.4640720549,1.2137346359,0.4459015894,0.8757482566,0.7366637673,0.7832881407,0.5210202379,0.4048316421,1.0472430820,1.7536128397,0.5240523591,0.3455221684,0.4635830844,0.5665217571,0.3797447916,0.1058280123,1.1421042082,0.2580649789,1.3963536174,0.2265200147,0.3116219788,0.5061278508,0.4642206756,1.0997260414,0.8303280407,0.6447516532,0.4784707459,0.5576957248,0.4275863168,0.4305288395,0.5525624012,0.5655034382,1.4274675013,0.2554872573,0.5447717075,0.6053782864,0.9125585875,0.6290739926,0.4300101928,0.2279825787,1.0110292652,0.8631988262,0.5042778395,0.6905946645,0.6706595697,0.5809222440,1.1277713620,1.2608573000,0.7483215993,0.7042191074,0.6351870732,1.3175243875,0.6512019636,2.4489053235,0.3149781140,1.1677631670,1.9784084645,0.3258310237,0.5981222646,0.7778304941,0.5543314816,0.8710645071,0.3756839356,0.6382563559,0.6327941360,0.3089746230,0.6222108956,0.9528504434,0.5146587402,0.8618423348,0.5321973493,0.6379055361,0.9178701337,0.5034895674,0.6758608946,0.4372179837,0.7754237590,0.4473666040,0.5756315236,0.6666468518,1.0400182413,0.3203029904,0.3625048505,0.7024438441,0.5544578594,0.2383787323,1.0372047394,0.7810842666,0.7343693144,0.9581583882,0.4173014931,0.3047737756,0.5888537874,1.1133880370,0.7611775305,1.0165390517,0.4655222017,0.8352328926,1.0916441791,0.6347508469,0.7251006164,0.3492464495,0.5423839236,0.7161316109,0.5599771116,0.6319597615,0.5337758935,0.3228743096,0.5498144231,0.5321973493,0.7103682616,0.7640217479,1.3495226837,0.4767482887,0.2719603671,0.7990711242,1.0916441791,0.5628633512,0.5742634188,1.1505086245,0.5710887273,0.6888800093,0.8630059966,0.5891315625,0.5953957770,1.0019404113,1.3554703210,0.3696139404,0.5268986795,0.4394107922,0.7563204796,0.6184163971,1.0227830623,0.4294255747,0.5761266609,1.1355789576,0.7130943517,1.4442981829,0.7438479508,0.5842752002,0.7922608386,0.4879107882,0.5495936129,0.3966476467,0.5362000868,0.9227683046,1.1093792320,0.8278116917,0.6535698834,0.2558859173,0.8881515906,1.0370596243,0.6821835647,0.4473603303,0.8883400216,0.5137982975,0.8802279521,0.7811082763,0.3984275703,0.4189621913,1.0402013126,0.2876589463,0.6846987940,0.3749085390,0.5088514657,0.5611934889,0.6135301559,1.2604515105,0.4572868667,0.7650613722,0.6219178047,0.6693760402,1.3456762958,0.7733149155,0.9106346572,0.6973900868,0.3396795700,1.5308391700,0.5872449926,0.2890572720,0.7507589832,0.5954863070,1.0114585961,0.9451599846,0.6128443449,0.2600980476,0.6722634850,0.7267598095,0.6654323229,0.2889867016,0.6268274319,0.4715867259,1.0833202912,1.2389929760,1.1135484574,0.7058616761,0.4744545914,0.1682693306,0.6445582427,0.9560394019,1.8475939759,0.6723309323,0.4343224989,0.2594753397,0.5095144505,0.7267820138,1.0644116475,1.1249014187,0.4596896573,0.4195292683,1.1563565859,0.7467604419,0.7245984431,0.6360994741,0.4059826591,0.9607538328,0.5581945008,0.6881018649,0.5900593458,0.8233112109,0.4412090172,0.5887026638,1.0169815256,0.6270743750,1.1079881254,1.3899621085,0.7570718840,0.4506507116,0.6564858856,1.2650919237,0.8513161875,0.9366384324,0.8784707654,0.8517310069,0.6034004402,0.1988953750,0.8134386860,0.5403576511,1.9004619182,1.1161294742,0.4489734982,0.6607683286,0.8779662011,0.6244244459,0.5793679602,0.6952912960,0.2171921375,0.3277234413,0.7962490422,0.7739704833,0.4902438743,0.8928656539,0.6054533660,0.7175498687,0.4221322378,0.6946503458,0.7511689878,0.7094365385,0.8284984729,0.6619673648,0.6032475891,0.8104835570,0.5297505987,0.6459113360,1.4008070620,0.6547488410,0.3199114832,0.9536564399,0.6490954772,0.9625137473,0.9742345646,0.5332484202,0.4323395294,0.6555843518,0.6276527342,0.6459717090,0.6285621850,0.2787330533,0.4736920455,0.4207240993,0.6052760086,1.0242600331,1.2243662079,0.3696139404,0.4107860245,0.6256125279,0.9171850868,0.8107945923,0.7309464530,0.3058815343,0.2246271426,0.8081727818,1.0431442097,0.4328526872,0.2283692052,0.7317793436,0.5021177307,0.5863078368,0.4230520503,0.8171454487,0.5960685024,0.4387717216,0.6039735323,0.9610426768,0.3633925000,0.1058280123,1.5176510950,0.1993493918,0.8634112943,0.9561378815,0.4699335277,0.4128224015,0.7679299733,0.4812227816,0.5638500644,0.8397831451,1.1642500018,0.8502781980,0.2576683101,0.3907578117,1.0998183846,0.3025368692,0.9983517560,0.5955657003,0.4907352904,0.4225529244,0.9435103751,1.1318504596,0.8765047983,1.4560449302,0.9677135412,0.5641275860,0.5644801009,0.2999917252,0.3675426206,0.4336860150,0.4590811160,1.6042732431,0.6383156056,0.9303212011,0.9892315022,0.5955675427,0.4279009549,0.6138975965,0.9494685863,0.4688593035,0.6107657127,1.0613200464,1.3477292002,0.3293626480,0.4157270314,0.7038658748,0.3661987669,1.1826304407,0.3600899320,0.4768887744,0.7589535061,1.1947754685,0.5485686151,1.0020170147,1.5650139435,0.5660846304,0.6030234199,0.7712945767,0.7991684299,0.3158437846,0.6369267134,0.3742144233,0.7286891221,0.8636737393,0.4316408792,0.7125705105,0.9037784771,0.5448005475,0.6591333960,0.5029935041,0.4772135718,1.0765487939,0.4136616891,0.3701830159,0.8601507302,0.5171408388,0.1823164855,0.6417336752,0.7768194736,0.6040505787,0.4285167657,0.8756990843,1.0020170147,0.3825500936,0.6280639424,0.6721664054,0.2836673261,0.5890275525,0.6917206794,0.6702763495,0.8622465692,0.7570820947,0.4300101928,0.7168890924,1.0977928579,0.6507028927
