5.0;9.0;4.0;6.0;2.0;9.0;2.0;4.0;2.0;9.0;5.0;1.0;7.0;3.0;4.0;4.0;8.0;3.0;2.0;1.0;4.0;2.0;8.0;6.0;3.0;9.0;5.0;2.0;5.0;5.0;5.0;4.0;8.0;1.0;1.0;1.0;5.0;5.0;3.0;2.0;2.0;6.0;4.0;1.0;5.0;6.0;8.0;4.0;9.0;6.0;8.0;9.0;3.0;6.0;7.0;8.0;0.09445881236462156
2.0;2.0;3.0;6.0;4.0;1.0;2.0;1.0;8.0;5.0;1.0;2.0;5.0;5.0;2.0;6.0;4.0;6.0;4.0;2.0;2.0;8.0;5.0;1.0;1.0;6.0;9.0;1.0;2.0;8.0;8.0;7.0;7.0;2.0;6.0;9.0;6.0;9.0;8.0;1.0;4.0;6.0;6.0;5.0;6.0;7.0;6.0;6.0;3.0;4.0;9.0;3.0;9.0;6.0;5.0;3.0;0.08911215762003233
5.0;9.0;9.0;5.0;6.0;5.0;6.0;8.0;3.0;2.0;8.0;5.0;8.0;6.0;2.0;3.0;7.0;1.0;6.0;8.0;4.0;1.0;5.0;8.0;9.0;1.0;3.0;8.0;4.0;3.0;6.0;3.0;4.0;4.0;8.0;7.0;6.0;1.0;1.0;8.0;6.0;7.0;7.0;8.0;7.0;3.0;7.0;7.0;2.0;1.0;9.0;3.0;5.0;3.0;4.0;1.0;0.07308106925660174
5.0;9.0;1.0;9.0;9.0;2.0;4.0;3.0;4.0;9.0;3.0;3.0;6.0;8.0;5.0;5.0;3.0;8.0;6.0;1.0;2.0;5.0;9.0;2.0;5.0;3.0;4.0;4.0;3.0;6.0;7.0;5.0;8.0;9.0;5.0;5.0;4.0;6.0;5.0;6.0;1.0;2.0;6.0;6.0;5.0;5.0;4.0;1.0;4.0;3.0;7.0;3.0;4.0;2.0;1.0;7.0;0.09036744607015998
4.0;2.0;2.0;7.0;4.0;4.0;5.0;5.0;2.0;1.0;7.0;5.0;5.0;6.0;8.0;6.0;1.0;1.0;4.0;6.0;4.0;1.0;9.0;2.0;6.0;7.0;7.0;6.0;4.0;7.0;2.0;1.0;6.0;7.0;3.0;7.0;8.0;2.0;4.0;7.0;9.0;9.0;5.0;9.0;6.0;4.0;7.0;5.0;1.0;6.0;5.0;8.0;1.0;1.0;8.0;1.0;0.07570870035400351
1.0;3.0;3.0;5.0;3.0;7.0;8.0;2.0;1.0;2.0;5.0;5.0;7.0;8.0;2.0;8.0;9.0;9.0;9.0;7.0;2.0;3.0;9.0;6.0;3.0;8.0;1.0;6.0;3.0;1.0;5.0;5.0;7.0;5.0;3.0;8.0;3.0;8.0;9.0;9.0;9.0;8.0;4.0;5.0;5.0;3.0;6.0;4.0;8.0;1.0;6.0;7.0;6.0;8.0;3.0;5.0;0.09201847923991059
9.0;7.0;5.0;6.0;9.0;2.0;5.0;1.0;7.0;7.0;4.0;5.0;5.0;2.0;4.0;3.0;5.0;8.0;4.0;9.0;4.0;5.0;5.0;3.0;6.0;4.0;8.0;3.0;5.0;1.0;5.0;6.0;3.0;4.0;2.0;8.0;7.0;4.0;6.0;4.0;7.0;1.0;9.0;4.0;8.0;5.0;1.0;1.0;2.0;4.0;9.0;6.0;6.0;2.0;5.0;7.0;0.10082535240902374
8.0;5.0;7.0;2.0;3.0;7.0;2.0;3.0;6.0;5.0;8.0;9.0;8.0;6.0;2.0;2.0;2.0;1.0;6.0;8.0;7.0;8.0;9.0;6.0;7.0;2.0;4.0;2.0;4.0;5.0;2.0;6.0;4.0;2.0;6.0;3.0;1.0;7.0;9.0;9.0;9.0;8.0;3.0;8.0;5.0;1.0;2.0;1.0;5.0;6.0;5.0;6.0;9.0;4.0;1.0;2.0;0.09734665047908324
5.0;3.0;4.0;7.0;3.0;7.0;6.0;7.0;3.0;7.0;8.0;7.0;5.0;3.0;5.0;7.0;6.0;2.0;1.0;1.0;5.0;5.0;2.0;9.0;7.0;1.0;3.0;4.0;6.0;9.0;7.0;1.0;8.0;7.0;2.0;3.0;3.0;3.0;2.0;2.0;2.0;9.0;3.0;4.0;5.0;4.0;5.0;5.0;1.0;6.0;6.0;6.0;3.0;9.0;2.0;4.0;0.0926215614894073
4.0;8.0;9.0;5.0;1.0;8.0;9.0;2.0;8.0;4.0;3.0;7.0;2.0;2.0;6.0;6.0;6.0;9.0;9.0;8.0;3.0;6.0;2.0;8.0;7.0;4.0;9.0;7.0;4.0;7.0;6.0;7.0;6.0;4.0;3.0;6.0;7.0;3.0;1.0;6.0;5.0;4.0;4.0;2.0;5.0;4.0;7.0;9.0;7.0;8.0;6.0;3.0;3.0;6.0;3.0;1.0;0.08870624536948854
6.0;7.0;5.0;2.0;2.0;9.0;7.0;5.0;7.0;9.0;6.0;5.0;7.0;8.0;5.0;6.0;6.0;4.0;3.0;2.0;3.0;3.0;2.0;4.0;3.0;4.0;2.0;2.0;9.0;9.0;4.0;7.0;5.0;3.0;3.0;5.0;8.0;1.0;8.0;2.0;1.0;1.0;5.0;4.0;1.0;2.0;2.0;4.0;2.0;1.0;3.0;5.0;5.0;2.0;2.0;5.0;0.06639517438337744
4.0;3.0;4.0;2.0;6.0;5.0;5.0;2.0;5.0;1.0;2.0;3.0;1.0;8.0;9.0;9.0;3.0;7.0;7.0;2.0;5.0;5.0;5.0;2.0;9.0;6.0;5.0;4.0;8.0;2.0;8.0;6.0;6.0;6.0;2.0;9.0;1.0;3.0;1.0;6.0;2.0;2.0;5.0;2.0;6.0;3.0;4.0;6.0;5.0;8.0;8.0;3.0;5.0;8.0;1.0;5.0;0.1031518830223064
6.0;2.0;1.0;1.0;9.0;4.0;4.0;2.0;7.0;8.0;1.0;4.0;4.0;3.0;5.0;7.0;2.0;9.0;6.0;2.0;9.0;2.0;8.0;6.0;3.0;3.0;6.0;3.0;5.0;1.0;8.0;4.0;6.0;3.0;2.0;2.0;9.0;2.0;1.0;8.0;3.0;1.0;1.0;5.0;4.0;1.0;1.0;5.0;8.0;5.0;6.0;3.0;3.0;3.0;5.0;1.0;0.07157247769452886
9.0;8.0;2.0;6.0;9.0;9.0;9.0;4.0;5.0;5.0;6.0;6.0;2.0;6.0;6.0;7.0;9.0;6.0;5.0;8.0;6.0;5.0;5.0;4.0;4.0;9.0;6.0;5.0;2.0;7.0;6.0;1.0;7.0;9.0;2.0;2.0;6.0;5.0;3.0;7.0;3.0;4.0;2.0;8.0;1.0;1.0;6.0;6.0;2.0;2.0;6.0;5.0;4.0;2.0;2.0;5.0;0.11763356380744647
6.0;3.0;9.0;8.0;1.0;2.0;7.0;6.0;6.0;7.0;2.0;1.0;9.0;7.0;7.0;9.0;6.0;9.0;3.0;3.0;1.0;1.0;8.0;2.0;6.0;4.0;3.0;4.0;7.0;1.0;6.0;5.0;5.0;3.0;6.0;9.0;8.0;2.0;8.0;7.0;7.0;8.0;4.0;4.0;6.0;5.0;2.0;1.0;5.0;6.0;3.0;7.0;5.0;1.0;2.0;7.0;0.08050965510836648
4.0;7.0;5.0;7.0;9.0;7.0;4.0;1.0;2.0;2.0;1.0;8.0;6.0;2.0;2.0;3.0;3.0;9.0;9.0;9.0;8.0;9.0;7.0;8.0;8.0;3.0;1.0;9.0;3.0;3.0;5.0;9.0;9.0;5.0;4.0;5.0;7.0;8.0;6.0;1.0;4.0;7.0;1.0;7.0;7.0;5.0;2.0;3.0;1.0;5.0;4.0;9.0;6.0;2.0;4.0;6.0;0.07891743323763291
5.0;3.0;4.0;4.0;3.0;6.0;3.0;1.0;9.0;2.0;3.0;8.0;5.0;9.0;8.0;9.0;2.0;5.0;5.0;5.0;7.0;2.0;9.0;6.0;3.0;4.0;6.0;3.0;4.0;8.0;5.0;6.0;7.0;2.0;2.0;2.0;1.0;2.0;8.0;7.0;2.0;9.0;3.0;1.0;8.0;9.0;1.0;6.0;9.0;3.0;3.0;1.0;5.0;9.0;6.0;1.0;0.07861955095602441
1.0;6.0;2.0;8.0;7.0;3.0;3.0;2.0;9.0;7.0;3.0;1.0;7.0;7.0;9.0;9.0;7.0;8.0;4.0;7.0;9.0;8.0;8.0;7.0;1.0;8.0;2.0;9.0;5.0;7.0;1.0;8.0;5.0;4.0;7.0;1.0;8.0;5.0;8.0;5.0;1.0;6.0;9.0;7.0;7.0;3.0;3.0;1.0;6.0;3.0;8.0;6.0;9.0;6.0;3.0;5.0;0.05739875991380854
7.0;1.0;1.0;1.0;3.0;6.0;1.0;2.0;5.0;1.0;8.0;8.0;8.0;2.0;8.0;4.0;7.0;5.0;1.0;4.0;6.0;2.0;9.0;3.0;7.0;9.0;9.0;2.0;4.0;4.0;8.0;2.0;8.0;8.0;6.0;7.0;6.0;4.0;3.0;6.0;2.0;6.0;9.0;8.0;1.0;9.0;8.0;5.0;5.0;2.0;3.0;9.0;8.0;9.0;3.0;3.0;0.06476502221183075
9.0;1.0;6.0;4.0;4.0;2.0;9.0;1.0;7.0;1.0;1.0;2.0;5.0;3.0;6.0;3.0;5.0;8.0;3.0;8.0;8.0;4.0;6.0;8.0;3.0;3.0;8.0;8.0;5.0;7.0;7.0;7.0;7.0;4.0;2.0;1.0;2.0;4.0;2.0;7.0;3.0;4.0;9.0;3.0;6.0;4.0;2.0;1.0;6.0;8.0;6.0;6.0;2.0;5.0;6.0;8.0;0.08615543764929942
3.0;4.0;8.0;4.0;3.0;9.0;9.0;4.0;8.0;1.0;2.0;8.0;7.0;3.0;8.0;4.0;5.0;5.0;5.0;9.0;3.0;5.0;6.0;1.0;3.0;2.0;4.0;9.0;6.0;6.0;4.0;9.0;9.0;4.0;1.0;5.0;1.0;9.0;5.0;4.0;2.0;1.0;6.0;3.0;8.0;6.0;6.0;1.0;1.0;2.0;5.0;6.0;6.0;3.0;6.0;2.0;0.10063126691375321
8.0;2.0;3.0;8.0;7.0;6.0;4.0;3.0;9.0;8.0;6.0;5.0;2.0;9.0;9.0;6.0;9.0;7.0;6.0;8.0;8.0;8.0;3.0;7.0;8.0;3.0;1.0;2.0;8.0;3.0;4.0;2.0;9.0;1.0;6.0;1.0;2.0;8.0;1.0;3.0;4.0;3.0;3.0;7.0;5.0;5.0;3.0;4.0;1.0;5.0;1.0;8.0;6.0;7.0;3.0;7.0;0.08343659947645898
3.0;7.0;8.0;3.0;4.0;3.0;7.0;5.0;6.0;1.0;7.0;9.0;1.0;2.0;4.0;4.0;4.0;4.0;1.0;8.0;5.0;1.0;7.0;5.0;9.0;1.0;1.0;4.0;7.0;4.0;4.0;3.0;9.0;4.0;7.0;5.0;2.0;6.0;5.0;5.0;6.0;4.0;2.0;2.0;1.0;1.0;8.0;8.0;9.0;2.0;7.0;1.0;8.0;7.0;2.0;2.0;0.073101689086792
6.0;7.0;6.0;8.0;4.0;8.0;6.0;8.0;7.0;4.0;3.0;6.0;4.0;6.0;8.0;5.0;4.0;4.0;5.0;8.0;3.0;3.0;4.0;6.0;9.0;9.0;1.0;9.0;9.0;3.0;1.0;5.0;6.0;8.0;3.0;4.0;5.0;8.0;7.0;4.0;2.0;9.0;9.0;5.0;7.0;3.0;2.0;7.0;2.0;1.0;2.0;2.0;6.0;6.0;8.0;4.0;0.07855078152715471
7.0;8.0;5.0;7.0;7.0;2.0;5.0;5.0;3.0;2.0;7.0;1.0;2.0;1.0;7.0;1.0;8.0;3.0;8.0;2.0;7.0;5.0;8.0;6.0;5.0;4.0;7.0;2.0;4.0;2.0;2.0;1.0;5.0;1.0;2.0;6.0;6.0;9.0;5.0;9.0;5.0;3.0;2.0;7.0;6.0;7.0;3.0;2.0;3.0;7.0;8.0;5.0;9.0;5.0;2.0;4.0;0.10524229591247834
9.0;3.0;9.0;5.0;1.0;4.0;5.0;2.0;8.0;3.0;4.0;5.0;2.0;8.0;6.0;8.0;2.0;5.0;2.0;3.0;8.0;3.0;3.0;6.0;7.0;5.0;7.0;9.0;7.0;9.0;7.0;3.0;4.0;2.0;2.0;1.0;7.0;8.0;8.0;3.0;1.0;9.0;4.0;2.0;9.0;2.0;9.0;2.0;7.0;9.0;2.0;6.0;3.0;6.0;5.0;7.0;0.07696709849222579
2.0;1.0;2.0;5.0;2.0;9.0;5.0;7.0;9.0;2.0;8.0;7.0;1.0;7.0;4.0;3.0;5.0;9.0;5.0;4.0;6.0;6.0;7.0;8.0;2.0;2.0;9.0;1.0;1.0;3.0;6.0;2.0;4.0;8.0;1.0;4.0;2.0;4.0;9.0;7.0;5.0;1.0;8.0;1.0;8.0;1.0;2.0;8.0;2.0;2.0;2.0;9.0;1.0;8.0;2.0;5.0;0.08252251260384694
8.0;7.0;4.0;5.0;6.0;7.0;4.0;8.0;4.0;8.0;9.0;5.0;3.0;1.0;1.0;4.0;3.0;7.0;2.0;8.0;5.0;2.0;1.0;3.0;8.0;9.0;2.0;1.0;1.0;6.0;7.0;7.0;9.0;8.0;5.0;5.0;3.0;6.0;1.0;9.0;7.0;4.0;5.0;5.0;1.0;4.0;5.0;8.0;4.0;8.0;3.0;2.0;6.0;9.0;5.0;6.0;0.09906419798244444
6.0;7.0;2.0;6.0;5.0;9.0;9.0;9.0;9.0;7.0;6.0;1.0;2.0;7.0;8.0;9.0;1.0;8.0;8.0;6.0;7.0;7.0;6.0;6.0;3.0;2.0;8.0;9.0;1.0;2.0;8.0;2.0;4.0;7.0;8.0;4.0;4.0;4.0;9.0;7.0;5.0;6.0;9.0;1.0;2.0;4.0;7.0;4.0;9.0;7.0;7.0;6.0;5.0;5.0;3.0;8.0;0.0768691092710035
8.0;5.0;3.0;6.0;4.0;7.0;2.0;4.0;4.0;6.0;5.0;2.0;1.0;5.0;7.0;1.0;1.0;5.0;9.0;3.0;8.0;7.0;1.0;3.0;4.0;6.0;1.0;7.0;6.0;3.0;3.0;2.0;1.0;3.0;3.0;9.0;2.0;4.0;6.0;2.0;4.0;9.0;7.0;2.0;5.0;4.0;4.0;8.0;3.0;1.0;3.0;6.0;1.0;1.0;7.0;8.0;0.07088756252926698
7.0;6.0;7.0;9.0;2.0;2.0;8.0;8.0;9.0;9.0;5.0;8.0;4.0;1.0;6.0;2.0;3.0;9.0;2.0;9.0;5.0;6.0;3.0;1.0;3.0;8.0;1.0;8.0;2.0;2.0;2.0;7.0;4.0;4.0;7.0;9.0;5.0;1.0;3.0;1.0;3.0;7.0;8.0;5.0;4.0;2.0;2.0;3.0;3.0;1.0;3.0;2.0;4.0;9.0;5.0;4.0;0.08828500939978164
2.0;2.0;1.0;2.0;6.0;2.0;7.0;1.0;9.0;1.0;8.0;8.0;4.0;8.0;7.0;6.0;8.0;2.0;9.0;4.0;1.0;6.0;6.0;4.0;6.0;7.0;7.0;8.0;7.0;2.0;3.0;5.0;6.0;2.0;9.0;6.0;3.0;9.0;9.0;4.0;8.0;9.0;1.0;9.0;7.0;6.0;3.0;7.0;2.0;3.0;4.0;9.0;3.0;2.0;1.0;3.0;0.07316955621504688
2.0;5.0;4.0;3.0;3.0;9.0;1.0;7.0;5.0;8.0;5.0;3.0;3.0;9.0;8.0;9.0;8.0;2.0;3.0;6.0;7.0;5.0;9.0;4.0;9.0;1.0;3.0;2.0;5.0;8.0;5.0;8.0;4.0;5.0;2.0;4.0;4.0;9.0;5.0;8.0;6.0;4.0;7.0;9.0;4.0;3.0;8.0;9.0;4.0;3.0;7.0;3.0;1.0;2.0;2.0;9.0;0.08014596243868025
7.0;5.0;7.0;7.0;5.0;7.0;7.0;2.0;7.0;1.0;9.0;1.0;5.0;3.0;8.0;8.0;6.0;5.0;1.0;5.0;5.0;2.0;3.0;6.0;6.0;8.0;5.0;2.0;3.0;1.0;3.0;8.0;4.0;5.0;9.0;2.0;7.0;4.0;1.0;5.0;2.0;7.0;9.0;1.0;6.0;2.0;7.0;4.0;8.0;1.0;8.0;7.0;2.0;9.0;1.0;6.0;0.08671545432709647
9.0;3.0;5.0;2.0;2.0;3.0;9.0;6.0;9.0;2.0;3.0;3.0;9.0;4.0;2.0;4.0;2.0;1.0;3.0;8.0;1.0;3.0;9.0;9.0;2.0;4.0;1.0;8.0;7.0;3.0;6.0;3.0;8.0;8.0;9.0;1.0;6.0;8.0;1.0;3.0;3.0;8.0;1.0;6.0;1.0;2.0;6.0;2.0;7.0;2.0;2.0;8.0;4.0;1.0;8.0;3.0;0.06538562189240721
4.0;1.0;4.0;5.0;2.0;6.0;7.0;2.0;6.0;4.0;4.0;5.0;2.0;6.0;5.0;1.0;2.0;1.0;6.0;2.0;1.0;5.0;3.0;9.0;6.0;4.0;1.0;8.0;3.0;4.0;7.0;9.0;5.0;1.0;4.0;8.0;5.0;5.0;9.0;1.0;5.0;7.0;6.0;7.0;3.0;1.0;7.0;1.0;1.0;9.0;6.0;2.0;8.0;4.0;7.0;2.0;0.0787876107988201
4.0;6.0;6.0;2.0;8.0;5.0;7.0;2.0;2.0;8.0;8.0;6.0;6.0;5.0;7.0;1.0;1.0;5.0;8.0;4.0;6.0;7.0;5.0;1.0;1.0;5.0;5.0;3.0;5.0;9.0;4.0;7.0;4.0;4.0;3.0;9.0;1.0;5.0;4.0;1.0;9.0;5.0;8.0;6.0;3.0;3.0;1.0;6.0;9.0;3.0;8.0;8.0;3.0;8.0;8.0;1.0;0.08239286248464152
7.0;9.0;3.0;4.0;3.0;6.0;3.0;8.0;3.0;9.0;5.0;5.0;3.0;9.0;9.0;9.0;5.0;5.0;3.0;7.0;6.0;2.0;6.0;4.0;7.0;4.0;4.0;4.0;4.0;8.0;7.0;6.0;3.0;5.0;1.0;2.0;2.0;2.0;8.0;2.0;3.0;6.0;4.0;5.0;8.0;7.0;2.0;3.0;6.0;4.0;8.0;8.0;1.0;5.0;3.0;2.0;0.07578131137389732
6.0;6.0;1.0;1.0;1.0;6.0;3.0;2.0;6.0;2.0;9.0;7.0;2.0;9.0;2.0;1.0;5.0;1.0;4.0;6.0;9.0;7.0;3.0;2.0;9.0;6.0;3.0;6.0;3.0;3.0;8.0;7.0;6.0;1.0;3.0;3.0;9.0;3.0;9.0;4.0;1.0;1.0;1.0;8.0;6.0;7.0;7.0;9.0;4.0;8.0;8.0;4.0;1.0;3.0;6.0;1.0;0.042730591841384245
5.0;7.0;7.0;4.0;2.0;3.0;9.0;7.0;9.0;7.0;9.0;3.0;2.0;3.0;3.0;6.0;4.0;7.0;8.0;1.0;3.0;4.0;9.0;3.0;1.0;1.0;6.0;7.0;8.0;6.0;7.0;5.0;3.0;2.0;9.0;9.0;5.0;1.0;9.0;4.0;3.0;5.0;7.0;6.0;3.0;3.0;8.0;6.0;1.0;4.0;4.0;6.0;7.0;8.0;6.0;9.0;0.06787457693157353
1.0;9.0;9.0;2.0;4.0;8.0;1.0;9.0;9.0;2.0;7.0;2.0;1.0;9.0;3.0;6.0;5.0;8.0;7.0;6.0;7.0;1.0;8.0;4.0;4.0;1.0;4.0;8.0;8.0;3.0;1.0;8.0;5.0;1.0;7.0;2.0;4.0;4.0;6.0;7.0;2.0;3.0;1.0;3.0;1.0;7.0;5.0;5.0;2.0;9.0;6.0;8.0;8.0;7.0;4.0;7.0;0.07831637896312428
6.0;4.0;4.0;1.0;7.0;2.0;4.0;4.0;3.0;6.0;2.0;6.0;6.0;2.0;8.0;4.0;6.0;9.0;4.0;6.0;1.0;7.0;8.0;7.0;9.0;2.0;8.0;4.0;6.0;8.0;6.0;3.0;2.0;4.0;1.0;7.0;4.0;6.0;4.0;9.0;2.0;2.0;9.0;8.0;5.0;6.0;6.0;8.0;4.0;2.0;6.0;6.0;8.0;2.0;3.0;8.0;0.07384167693930602
4.0;2.0;9.0;9.0;7.0;7.0;3.0;2.0;9.0;2.0;6.0;1.0;5.0;1.0;1.0;6.0;7.0;5.0;1.0;5.0;7.0;9.0;5.0;9.0;8.0;1.0;5.0;2.0;2.0;6.0;9.0;8.0;8.0;2.0;4.0;9.0;9.0;3.0;9.0;4.0;6.0;8.0;4.0;2.0;8.0;4.0;7.0;6.0;8.0;5.0;1.0;8.0;4.0;5.0;5.0;7.0;0.06524933539227744
5.0;5.0;7.0;7.0;1.0;1.0;6.0;8.0;9.0;6.0;6.0;3.0;5.0;8.0;2.0;5.0;2.0;7.0;8.0;4.0;5.0;3.0;1.0;4.0;7.0;4.0;5.0;4.0;2.0;2.0;7.0;9.0;1.0;7.0;1.0;9.0;1.0;3.0;9.0;9.0;6.0;2.0;2.0;1.0;4.0;5.0;7.0;9.0;9.0;2.0;5.0;2.0;6.0;4.0;5.0;1.0;0.09465229215932679
9.0;2.0;5.0;1.0;4.0;8.0;4.0;8.0;2.0;1.0;3.0;4.0;1.0;6.0;8.0;5.0;5.0;5.0;5.0;2.0;3.0;1.0;3.0;4.0;2.0;5.0;7.0;1.0;5.0;3.0;5.0;1.0;6.0;7.0;1.0;6.0;1.0;5.0;3.0;6.0;7.0;2.0;7.0;5.0;4.0;2.0;8.0;5.0;7.0;2.0;4.0;4.0;9.0;9.0;2.0;7.0;0.07993099482461187
1.0;5.0;9.0;1.0;9.0;9.0;4.0;6.0;6.0;6.0;2.0;9.0;8.0;5.0;6.0;4.0;5.0;2.0;9.0;6.0;4.0;2.0;5.0;7.0;8.0;4.0;3.0;1.0;1.0;7.0;9.0;8.0;5.0;4.0;3.0;9.0;8.0;4.0;4.0;2.0;3.0;1.0;1.0;3.0;4.0;7.0;8.0;8.0;9.0;1.0;2.0;1.0;4.0;7.0;4.0;1.0;0.06191017602317453
5.0;2.0;9.0;3.0;4.0;4.0;8.0;2.0;4.0;2.0;3.0;6.0;2.0;2.0;6.0;2.0;9.0;2.0;3.0;2.0;1.0;9.0;1.0;7.0;8.0;4.0;2.0;9.0;2.0;9.0;8.0;4.0;9.0;3.0;1.0;1.0;8.0;7.0;4.0;9.0;7.0;3.0;3.0;8.0;1.0;9.0;5.0;1.0;6.0;8.0;6.0;9.0;1.0;7.0;2.0;7.0;0.06315286534696131
9.0;1.0;3.0;5.0;9.0;9.0;6.0;2.0;2.0;3.0;6.0;1.0;3.0;5.0;3.0;9.0;6.0;5.0;5.0;4.0;8.0;6.0;7.0;4.0;4.0;1.0;7.0;6.0;4.0;7.0;8.0;9.0;2.0;4.0;1.0;5.0;9.0;3.0;9.0;3.0;1.0;2.0;2.0;5.0;1.0;4.0;5.0;1.0;6.0;6.0;6.0;1.0;2.0;9.0;4.0;6.0;0.0784913428869208
